time,gt_x,gt_y,gt_theta,ekf_x,ekf_y,ekf_theta,ekf_cov_x,ekf_cov_y,ekf_cov_theta,gps_x,gps_y,imu_theta
0.000,-0.000000,0.000000,-0.000000,-0.041916,-0.003307,-0.000000,0.01009980,0.01009980,0.00032283,-0.016461,0.007387,-0.000000
0.003,-0.000000,0.000000,-0.000000,-0.041916,-0.003307,-0.000000,0.01009980,0.01009980,0.00024404,-0.016461,0.007387,-0.000000
0.006,-0.000000,0.000000,-0.000000,-0.041916,-0.003307,-0.000000,0.02009980,0.02009980,0.00091106,-0.016461,0.007387,-0.000000
0.007,-0.000000,0.000000,-0.000000,-0.041916,-0.003307,-0.000000,0.02009980,0.02009980,0.00047673,-0.016461,0.007387,-0.000000
0.009,-0.000000,0.000000,-0.000000,-0.041916,-0.003307,-0.000000,0.02009980,0.02009980,0.00032283,-0.016461,0.007387,-0.000000
0.010,-0.000000,0.000000,-0.000000,-0.041916,-0.003307,-0.000000,0.02009980,0.02009980,0.00024404,-0.016461,0.007387,-0.000000
0.011,-0.000000,0.000000,-0.000000,-0.041916,-0.003307,-0.000000,0.03009980,0.03009980,0.00091106,-0.016461,0.007387,-0.000000
0.012,-0.000000,0.000000,-0.000000,-0.041916,-0.003307,-0.000000,0.03009980,0.03009980,0.00047673,-0.016461,0.007387,-0.000000
0.013,-0.000000,0.000000,-0.000000,-0.041916,-0.003307,-0.000000,0.03009980,0.03009980,0.00032283,-0.016461,0.007387,-0.000000
0.014,-0.000000,0.000000,-0.000000,-0.041916,-0.003307,-0.000000,0.03009980,0.03009980,0.00024404,-0.016461,0.007387,-0.000000
0.016,-0.000000,0.000000,-0.000000,-0.041916,-0.003307,-0.000000,0.04009980,0.04009980,0.00091106,-0.016461,0.007387,-0.000000
0.018,-0.000000,0.000000,-0.000000,-0.041916,-0.003307,-0.000000,0.04009980,0.04009980,0.00047673,-0.016461,0.007387,-0.000000
0.036,-0.000000,0.000000,-0.000000,-0.041916,-0.003307,-0.000000,0.04009980,0.04009980,0.00032283,-0.016461,0.007387,-0.000000
0.045,-0.000000,0.000000,-0.000000,-0.041916,-0.003307,-0.000000,0.04009980,0.04009980,0.00024404,-0.016461,0.007387,-0.000000
0.057,-0.000000,0.000000,-0.000000,-0.041916,-0.003307,-0.000000,0.04009980,0.04009980,0.00019617,-0.025160,0.016174,-0.000000
0.063,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.00009975,0.00009975,0.00019617,-0.025160,0.016174,-0.000000
0.069,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.01009975,0.01009975,0.00091068,-0.025160,0.016174,-0.000000
0.075,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.01009975,0.01009975,0.00047663,-0.025160,0.016174,-0.000000
0.085,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.01009975,0.01009975,0.00032278,-0.025160,0.016174,-0.000000
0.091,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.02009975,0.02009975,0.00091168,-0.025160,0.016174,-0.000000
0.107,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.02009975,0.02009975,0.00047690,-0.025160,0.016174,-0.000000
0.118,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.02009975,0.02009975,0.00032291,-0.025160,0.016174,-0.000000
0.125,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.02009975,0.02009975,0.00024409,-0.025160,0.016174,-0.000000
0.138,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.03009975,0.03009975,0.00091106,-0.025160,0.016174,-0.000000
0.144,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.03009975,0.03009975,0.00047673,-0.025160,0.016174,-0.000000
0.160,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.03009975,0.03009975,0.00032283,-0.025160,0.016174,-0.000000
0.163,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.03009975,0.03009975,0.00024404,-0.025160,0.016174,-0.000000
0.178,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.04009975,0.04009975,0.00091106,-0.025160,0.016174,-0.000000
0.181,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.04009975,0.04009975,0.00047673,-0.025160,0.016174,-0.000000
0.187,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.04009975,0.04009975,0.00032283,-0.025160,0.016174,-0.000000
0.203,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.04009975,0.04009975,0.00024404,-0.025160,0.016174,-0.000000
0.206,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.05009975,0.05009975,0.00091106,-0.025160,0.016174,-0.000000
0.221,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.05009975,0.05009975,0.00047673,-0.025160,0.016174,-0.000000
0.226,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.05009975,0.05009975,0.00032283,-0.025160,0.016174,-0.000000
0.243,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.05009975,0.05009975,0.00024404,-0.025160,0.016174,-0.000000
0.272,-0.000000,0.000000,-0.000000,-0.050629,0.005459,-0.000000,0.06009975,0.06009975,0.00091106,-0.000917,0.023042,-0.000000
0.273,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.00009983,0.00009983,0.00091106,-0.000917,0.023042,-0.000000
0.274,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.00009983,0.00009983,0.00047673,-0.000917,0.023042,-0.000000
0.274,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.00009983,0.00009983,0.00032283,-0.000917,0.023042,-0.000000
0.278,-0.000000,0.000000,-0.000000,-0.048565,0.012577,-0.000000,0.04009980,0.04009980,0.00047673,-0.000917,0.023042,-0.000000
0.285,-0.000000,0.000000,-0.000000,-0.048565,0.012577,-0.000000,0.04009980,0.04009980,0.00024404,-0.000917,0.023042,-0.000000
0.286,-0.000000,0.000000,-0.000000,-0.048565,0.012577,-0.000000,0.05009980,0.05009980,0.00091106,-0.000917,0.023042,-0.000000
0.288,-0.000000,0.000000,-0.000000,-0.048565,0.012577,-0.000000,0.05009980,0.05009980,0.00047673,-0.000917,0.023042,-0.000000
0.289,-0.000000,0.000000,-0.000000,-0.048565,0.012577,-0.000000,0.05009980,0.05009980,0.00032283,-0.000917,0.023042,-0.000000
0.290,-0.000000,0.000000,-0.000000,-0.048565,0.012577,-0.000000,0.05009980,0.05009980,0.00024404,-0.000917,0.023042,-0.000000
0.291,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.00009980,0.00009980,0.00024404,-0.000917,0.023042,-0.000000
0.292,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.01009980,0.01009980,0.00091106,-0.000917,0.023042,-0.000000
0.292,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.01009980,0.01009980,0.00047673,-0.000917,0.023042,-0.000000
0.293,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.01009980,0.01009980,0.00032283,-0.000917,0.023042,-0.000000
0.294,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.00009983,0.00009983,0.00024404,-0.000917,0.023042,-0.000000
0.294,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.01009983,0.01009983,0.00091106,-0.000917,0.023042,-0.000000
0.295,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.01009980,0.01009980,0.00024404,-0.000917,0.023042,-0.000000
0.298,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.01009983,0.01009983,0.00047673,-0.000917,0.023042,-0.000000
0.300,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.02009980,0.02009980,0.00091106,-0.000917,0.023042,-0.000000
0.312,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.01009983,0.01009983,0.00032283,-0.000917,0.023042,-0.000000
0.314,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.02009980,0.02009980,0.00047673,-0.000917,0.023042,-0.000000
0.318,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.01009983,0.01009983,0.00024404,-0.000917,0.023042,-0.000000
0.319,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.02009980,0.02009980,0.00032283,-0.000917,0.023042,-0.000000
0.331,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.02009980,0.02009980,0.00024404,-0.000917,0.023042,-0.000000
0.335,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.02009983,0.02009983,0.00091106,-0.000917,0.023042,-0.000000
0.339,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.03009980,0.03009980,0.00091106,-0.000917,0.023042,-0.000000
0.341,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.02009983,0.02009983,0.00047673,-0.000917,0.023042,-0.000000
0.355,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.02009983,0.02009983,0.00032283,-0.000917,0.023042,-0.000000
0.357,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.03009980,0.03009980,0.00047673,-0.000917,0.023042,-0.000000
0.366,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.03009980,0.03009980,0.00032283,-0.000917,0.023042,-0.000000
0.369,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.02009983,0.02009983,0.00024404,-0.000917,0.023042,-0.000000
0.372,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.03009983,0.03009983,0.00091106,-0.000917,0.023042,-0.000000
0.373,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.03009980,0.03009980,0.00024404,-0.000917,0.023042,-0.000000
0.387,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.04009980,0.04009980,0.00091106,-0.000917,0.023042,-0.000000
0.388,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.03009983,0.03009983,0.00047673,-0.000917,0.023042,-0.000000
0.396,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.04009980,0.04009980,0.00047673,-0.000917,0.023042,-0.000000
0.397,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.03009983,0.03009983,0.00032283,-0.000917,0.023042,-0.000000
0.411,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.04009980,0.04009980,0.00032283,-0.000917,0.023042,-0.000000
0.413,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.03009983,0.03009983,0.00024404,-0.000917,0.023042,-0.000000
0.431,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.04009980,0.04009980,0.00024404,-0.000917,0.023042,-0.000000
0.434,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.04009983,0.04009983,0.00091106,-0.000917,0.023042,-0.000000
0.439,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.05009980,0.05009980,0.00091106,-0.000917,0.023042,-0.000000
0.439,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.04009983,0.04009983,0.00047673,-0.000917,0.023042,-0.000000
0.455,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.04009983,0.04009983,0.00032283,-0.000917,0.023042,-0.000000
0.456,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.05009980,0.05009980,0.00047673,-0.000917,0.023042,-0.000000
0.458,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.05009980,0.05009980,0.00032283,-0.000917,0.023042,-0.000000
0.467,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.04009983,0.04009983,0.00024404,-0.000917,0.023042,-0.000000
0.473,-0.000000,0.000000,-0.000000,-0.024388,0.019448,-0.000000,0.05009980,0.05009980,0.00024404,-0.019938,0.001093,-0.000000
0.474,-0.000000,0.000000,-0.000000,-0.026449,0.012336,-0.000000,0.05009983,0.05009983,0.00091106,-0.019938,0.001093,-0.000000
0.474,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.00009980,0.00009980,0.00024404,-0.019938,0.001093,-0.000000
0.475,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.00009980,0.00009980,0.00091106,-0.019938,0.001093,-0.000000
0.476,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.00009980,0.00009980,0.00047673,-0.019938,0.001093,-0.000000
0.477,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.01009980,0.01009980,0.00091106,-0.019938,0.001093,-0.000000
0.488,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.01009980,0.01009980,0.00047673,-0.019938,0.001093,-0.000000
0.490,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.00009980,0.00009980,0.00032283,-0.019938,0.001093,-0.000000
0.496,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.00009980,0.00009980,0.00024404,-0.019938,0.001093,-0.000000
0.496,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.01009980,0.01009980,0.00032283,-0.019938,0.001093,-0.000000
0.510,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.01009980,0.01009980,0.00091106,-0.019938,0.001093,-0.000000
0.512,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.01009980,0.01009980,0.00024404,-0.019938,0.001093,-0.000000
0.519,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.01009980,0.01009980,0.00047673,-0.019938,0.001093,-0.000000
0.520,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.02009980,0.02009980,0.00091106,-0.019938,0.001093,-0.000000
0.523,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.01009980,0.01009980,0.00032283,-0.019938,0.001093,-0.000000
0.526,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.02009980,0.02009980,0.00047673,-0.019938,0.001093,-0.000000
0.538,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.02009980,0.02009980,0.00032283,-0.019938,0.001093,-0.000000
0.539,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.01009980,0.01009980,0.00024404,-0.019938,0.001093,-0.000000
0.546,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.02009980,0.02009980,0.00024404,-0.019938,0.001093,-0.000000
0.547,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.02009980,0.02009980,0.00091106,-0.019938,0.001093,-0.000000
0.568,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.03009980,0.03009980,0.00091106,-0.019938,0.001093,-0.000000
0.569,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.02009980,0.02009980,0.00047673,-0.019938,0.001093,-0.000000
0.570,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.02009980,0.02009980,0.00032283,-0.019938,0.001093,-0.000000
0.571,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.03009980,0.03009980,0.00047673,-0.019938,0.001093,-0.000000
0.588,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.02009980,0.02009980,0.00024404,-0.019938,0.001093,-0.000000
0.589,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.03009980,0.03009980,0.00032283,-0.019938,0.001093,-0.000000
0.603,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.03009980,0.03009980,0.00024404,-0.019938,0.001093,-0.000000
0.604,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.03009980,0.03009980,0.00091106,-0.019938,0.001093,-0.000000
0.608,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.03009980,0.03009980,0.00047673,-0.019938,0.001093,-0.000000
0.608,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.04009980,0.04009980,0.00091106,-0.019938,0.001093,-0.000000
0.622,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.03009980,0.03009980,0.00032283,-0.019938,0.001093,-0.000000
0.623,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.04009980,0.04009980,0.00047673,-0.019938,0.001093,-0.000000
0.626,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.03009980,0.03009980,0.00024404,-0.019938,0.001093,-0.000000
0.627,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.04009980,0.04009980,0.00032283,-0.019938,0.001093,-0.000000
0.638,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.04009980,0.04009980,0.00024404,-0.019938,0.001093,-0.000000
0.641,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.04009980,0.04009980,0.00091106,-0.019938,0.001093,-0.000000
0.644,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.04009980,0.04009980,0.00047673,-0.019938,0.001093,-0.000000
0.645,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.05009980,0.05009980,0.00091106,-0.019938,0.001093,-0.000000
0.661,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.05009980,0.05009980,0.00047673,-0.019938,0.001093,-0.000000
0.661,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.04009980,0.04009980,0.00032283,-0.019938,0.001093,-0.000000
0.663,-0.000000,0.000000,-0.000000,-0.043323,-0.002443,-0.000000,0.05009980,0.05009980,0.00032283,-0.019938,0.001093,-0.000000
0.664,-0.000000,0.000000,-0.000000,-0.045392,-0.009557,-0.000000,0.04009980,0.04009980,0.00024404,-0.019938,0.001093,-0.000000
0.669,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.00009980,0.00009980,0.00032283,-0.003413,-0.005799,-0.000000
0.670,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.00009980,0.00009980,0.01024404,-0.003413,-0.005799,-0.000000
0.671,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.00009980,0.00009980,0.00024404,-0.003413,-0.005799,-0.000000
0.671,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.00009980,0.00009980,0.00091106,-0.003413,-0.005799,-0.000000
0.685,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.01009980,0.01009980,0.00091106,-0.003413,-0.005799,-0.000000
0.688,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.00009980,0.00009980,0.00047673,-0.003413,-0.005799,-0.000000
0.692,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.01009980,0.01009980,0.00047673,-0.003413,-0.005799,-0.000000
0.693,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.00009980,0.00009980,0.00032283,-0.003413,-0.005799,-0.000000
0.707,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.00009980,0.00009980,0.00024404,-0.003413,-0.005799,-0.000000
0.708,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.01009980,0.01009980,0.00032283,-0.003413,-0.005799,-0.000000
0.711,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.01009980,0.01009980,0.00024404,-0.003413,-0.005799,-0.000000
0.712,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.01009980,0.01009980,0.00091106,-0.003413,-0.005799,-0.000000
0.726,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.02009980,0.02009980,0.00091106,-0.003413,-0.005799,-0.000000
0.727,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.01009980,0.01009980,0.00047673,-0.003413,-0.005799,-0.000000
0.733,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.02009980,0.02009980,0.00047673,-0.003413,-0.005799,-0.000000
0.735,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.01009980,0.01009980,0.00032283,-0.003413,-0.005799,-0.000000
0.746,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.02009980,0.02009980,0.00032283,-0.003413,-0.005799,-0.000000
0.747,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.01009980,0.01009980,0.00024404,-0.003413,-0.005799,-0.000000
0.761,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.02009980,0.02009980,0.00024404,-0.003413,-0.005799,-0.000000
0.762,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.02009980,0.02009980,0.00091106,-0.003413,-0.005799,-0.000000
0.767,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.03009980,0.03009980,0.00091106,-0.003413,-0.005799,-0.000000
0.768,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.02009980,0.02009980,0.00047673,-0.003413,-0.005799,-0.000000
0.779,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.02009980,0.02009980,0.00032283,-0.003413,-0.005799,-0.000000
0.780,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.03009980,0.03009980,0.00047673,-0.003413,-0.005799,-0.000000
0.783,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.02009980,0.02009980,0.00024404,-0.003413,-0.005799,-0.000000
0.785,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.03009980,0.03009980,0.00032283,-0.003413,-0.005799,-0.000000
0.796,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.03009980,0.03009980,0.00024404,-0.003413,-0.005799,-0.000000
0.797,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.03009980,0.03009980,0.00091106,-0.003413,-0.005799,-0.000000
0.803,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.04009980,0.04009980,0.00091106,-0.003413,-0.005799,-0.000000
0.805,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.03009980,0.03009980,0.00047673,-0.003413,-0.005799,-0.000000
0.819,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.04009980,0.04009980,0.00047673,-0.003413,-0.005799,-0.000000
0.819,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.03009980,0.03009980,0.00032283,-0.003413,-0.005799,-0.000000
0.823,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.03009980,0.03009980,0.00024404,-0.003413,-0.005799,-0.000000
0.824,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.04009980,0.04009980,0.00032283,-0.003413,-0.005799,-0.000000
0.838,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.04009980,0.04009980,0.00024404,-0.003413,-0.005799,-0.000000
0.839,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.04009980,0.04009980,0.00091106,-0.003413,-0.005799,-0.000000
0.844,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.05009980,0.05009980,0.00091106,-0.003413,-0.005799,-0.000000
0.844,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.04009980,0.04009980,0.00047673,-0.003413,-0.005799,-0.000000
0.857,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.04009980,0.04009980,0.00032283,-0.003413,-0.005799,-0.000000
0.858,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.05009980,0.05009980,0.00047673,-0.003413,-0.005799,-0.000000
0.863,-0.000000,0.000000,-0.000000,-0.028937,-0.016479,-0.000000,0.04009980,0.04009980,0.00024404,-0.003413,-0.005799,-0.000000
0.865,-0.000000,0.000000,-0.000000,-0.026868,-0.009365,-0.000000,0.05009980,0.05009980,0.00032283,-0.003413,-0.005799,-0.000000
0.879,-0.000000,0.000000,-0.000000,-0.047213,0.007928,-0.000000,0.00009980,0.00009980,0.00032283,-0.023831,0.011542,-0.000000
0.880,-0.000000,0.000000,-0.000000,-0.049282,0.000813,-0.000000,0.00009980,0.00009980,0.01024404,-0.023831,0.011542,-0.000000
0.881,-0.000000,0.000000,-0.000000,-0.047213,0.007928,-0.000000,0.00009980,0.00009980,0.00024404,-0.023831,0.011542,-0.000000
0.882,-0.000000,0.000000,-0.000000,-0.049282,0.000813,-0.000000,0.00009980,0.00009980,0.00091106,-0.023831,0.011542,-0.000000
0.885,-0.000000,0.000000,-0.000000,-0.049282,0.000813,-0.000000,0.00009980,0.00009980,0.00047673,-0.023831,0.011542,-0.000000
0.886,-0.000000,0.000000,-0.000000,-0.047213,0.007928,-0.000000,0.01009980,0.01009980,0.00091106,-0.023831,0.011542,-0.000000
0.900,-0.000000,0.000000,-0.000000,-0.047213,0.007928,-0.000000,0.01009980,0.01009980,0.00047673,-0.023831,0.011542,-0.000000
0.900,-0.000000,0.000000,-0.000000,-0.049282,0.000813,-0.000000,0.00009980,0.00009980,0.00032283,-0.023831,0.011542,-0.000000
0.912,-0.000000,0.000000,-0.000000,-0.047213,0.007928,-0.000000,0.01009980,0.01009980,0.00032283,-0.023831,0.011542,-0.000000
0.915,-0.000000,0.000000,-0.000000,-0.049282,0.000813,-0.000000,0.00009980,0.00009980,0.00024404,-0.023831,0.011542,-0.000000
0.919,-0.000000,0.000000,-0.000000,-0.047213,0.007928,-0.000000,0.01009980,0.01009980,0.00024404,-0.023831,0.011542,-0.000000
0.919,-0.000000,0.000000,-0.000000,-0.049282,0.000813,-0.000000,0.01009980,0.01009980,0.00091106,-0.023831,0.011542,-0.000000
0.932,-0.000000,0.000000,-0.000000,-0.049282,0.000813,-0.000000,0.01009980,0.01009980,0.00047673,-0.023831,0.011542,-0.000000
0.934,-0.000000,0.000000,-0.000000,-0.047213,0.007928,-0.000000,0.02009980,0.02009980,0.00091106,-0.023831,0.011542,-0.000000
0.937,-0.000000,0.000000,-0.000000,-0.047213,0.007928,-0.000000,0.02009980,0.02009980,0.00047673,-0.023831,0.011542,-0.000000
0.938,-0.000000,0.000000,-0.000000,-0.049282,0.000813,-0.000000,0.01009980,0.01009980,0.00032283,-0.023831,0.011542,-0.000000
0.943,-0.000000,0.000000,-0.000000,-0.049282,0.000813,-0.000000,0.01009980,0.01009980,0.00024404,-0.023831,0.011542,-0.000000
0.949,-0.000000,0.000000,-0.000000,-0.047213,0.007928,-0.000000,0.02009980,0.02009980,0.00032283,-0.023831,0.011542,-0.000000
0.956,-0.000000,0.000000,-0.000000,-0.049282,0.000813,-0.000000,0.02009980,0.02009980,0.00091106,-0.023831,0.011542,-0.000000
0.957,-0.000000,0.000000,-0.000000,-0.047213,0.007928,-0.000000,0.02009980,0.02009980,0.00024404,-0.023831,0.011542,-0.000000
0.968,-0.000000,0.000000,-0.000000,-0.047213,0.007928,-0.000000,0.03009980,0.03009980,0.00091106,-0.023831,0.011542,-0.000000
0.971,-0.000000,0.000000,-0.000000,-0.049282,0.000813,-0.000000,0.02009980,0.02009980,0.00047673,-0.023831,0.011542,-0.000000
