time,gt_x,gt_y,gt_theta,ekf_x,ekf_y,ekf_theta,ekf_cov_x,ekf_cov_y,ekf_cov_theta,gps_x,gps_y,imu_theta
2.382,-0.000000,0.000000,0.000000,-0.242301,0.005122,-0.000000,0.04009980,0.04009980,0.00024404,-0.015000,-0.311676,-0.000000
2.383,-0.000000,0.000000,0.000000,-0.532774,0.445473,-0.000000,0.70901701,0.70901701,0.00841602,-0.015000,-0.311676,-0.000000
2.389,-0.000000,0.000000,0.000000,-0.532774,0.445473,-0.000000,0.70901701,0.70901701,0.00456995,-0.015000,-0.311676,-0.000000
2.390,-0.000000,0.000000,0.000000,-0.242301,0.005122,-0.000000,0.05009980,0.05009980,0.00091106,-0.015000,-0.311676,-0.000000
2.401,-0.000000,0.000000,0.000000,-0.532774,0.445473,-0.000000,0.70901701,0.70901701,0.00313656,-0.015000,-0.311676,-0.000000
2.402,-0.000000,0.000000,0.000000,-0.242301,0.005122,-0.000000,0.05009980,0.05009980,0.00047673,-0.015000,-0.311676,-0.000000
2.404,-0.000000,0.000000,0.000000,-0.532774,0.445473,-0.000000,0.70901701,0.70901701,0.00238766,-0.015000,-0.311676,-0.000000
2.406,-0.000000,0.000000,0.000000,-0.242301,0.005122,-0.000000,0.05009980,0.05009980,0.00032283,-0.015000,-0.311676,-0.000000
2.419,-0.000000,0.000000,0.000000,-0.242301,0.005122,-0.000000,0.05009980,0.05009980,0.00024404,0.798618,-0.694536,-0.000000
2.420,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.30901700,0.30901700,0.05238766,0.798618,-0.694536,-0.000000
2.421,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.00009980,0.00009980,0.00024404,0.798618,-0.694536,-0.000000
2.424,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.30901700,0.30901700,0.00839712,0.798618,-0.694536,-0.000000
2.431,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.30901700,0.30901700,0.00456437,0.798618,-0.694536,-0.000000
2.433,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.01009980,0.01009980,0.00091106,0.798618,-0.694536,-0.000000
2.436,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.30901700,0.30901700,0.00313393,0.798618,-0.694536,-0.000000
2.437,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.01009980,0.01009980,0.00047673,0.798618,-0.694536,-0.000000
2.448,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.30901700,0.30901700,0.00238613,0.798618,-0.694536,-0.000000
2.450,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.01009980,0.01009980,0.00032283,0.798618,-0.694536,-0.000000
2.454,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.40901700,0.40901700,0.00839708,0.798618,-0.694536,-0.000000
2.459,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.01009980,0.01009980,0.00024404,0.798618,-0.694536,-0.000000
2.465,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.02009980,0.02009980,0.00091106,0.798618,-0.694536,-0.000000
2.466,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.40901700,0.40901700,0.00456435,0.798618,-0.694536,-0.000000
2.480,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.02009980,0.02009980,0.00047673,0.798618,-0.694536,-0.000000
2.481,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.40901700,0.40901700,0.00313392,0.798618,-0.694536,-0.000000
2.482,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.40901700,0.40901700,0.00238613,0.798618,-0.694536,-0.000000
2.483,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.02009980,0.02009980,0.00032283,0.798618,-0.694536,-0.000000
2.497,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.02009980,0.02009980,0.00024404,0.798618,-0.694536,-0.000000
2.501,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.50901700,0.50901700,0.00839708,0.798618,-0.694536,-0.000000
2.509,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.50901700,0.50901700,0.00456435,0.798618,-0.694536,-0.000000
2.511,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.03009980,0.03009980,0.00091106,0.798618,-0.694536,-0.000000
2.515,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.03009980,0.03009980,0.00047673,0.798618,-0.694536,-0.000000
2.515,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.50901700,0.50901700,0.00313392,0.798618,-0.694536,-0.000000
2.526,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.03009980,0.03009980,0.00032283,0.798618,-0.694536,-0.000000
2.529,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.50901700,0.50901700,0.00238613,0.798618,-0.694536,-0.000000
2.532,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.60901700,0.60901700,0.00839708,0.798618,-0.694536,-0.000000
2.533,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.03009980,0.03009980,0.00024404,0.798618,-0.694536,-0.000000
2.546,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.04009980,0.04009980,0.00091106,0.798618,-0.694536,-0.000000
2.547,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.60901700,0.60901700,0.00456435,0.798618,-0.694536,-0.000000
2.551,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.04009980,0.04009980,0.00047673,0.798618,-0.694536,-0.000000
2.553,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.60901700,0.60901700,0.00313392,0.798618,-0.694536,-0.000000
2.565,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.04009980,0.04009980,0.00032283,0.798618,-0.694536,-0.000000
2.565,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.60901700,0.60901700,0.00238613,0.798618,-0.694536,-0.000000
2.571,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.04009980,0.04009980,0.00024404,0.798618,-0.694536,-0.000000
2.576,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.70901700,0.70901700,0.00839708,0.798618,-0.694536,-0.000000
2.582,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.70901700,0.70901700,0.00456435,0.798618,-0.694536,-0.000000
2.583,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.05009980,0.05009980,0.00091106,0.798618,-0.694536,-0.000000
2.597,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.70901700,0.70901700,0.00313392,0.798618,-0.694536,-0.000000
2.598,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.05009980,0.05009980,0.00047673,0.798618,-0.694536,-0.000000
2.608,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.70901700,0.70901700,0.00238613,0.798618,-0.694536,-0.000000
2.610,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.05009980,0.05009980,0.00032283,0.798618,-0.694536,-0.000000
2.615,-0.000000,0.000000,0.000000,0.569286,-0.375381,-0.000000,0.05009980,0.05009980,0.00024404,-0.295165,-0.852041,-0.000000
2.616,-0.000000,0.000000,0.000000,-0.067288,0.349834,-0.000000,0.80901700,0.80901700,0.00839708,-0.295165,-0.852041,-0.000000
2.616,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.30901699,0.30901699,0.00839708,-0.295165,-0.852041,-0.000000
2.618,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.00009980,0.00009980,0.00024404,-0.295165,-0.852041,-0.000000
2.632,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.01009980,0.01009980,0.00091106,-0.295165,-0.852041,-0.000000
2.633,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.30901699,0.30901699,0.00456435,-0.295165,-0.852041,-0.000000
2.636,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.30901699,0.30901699,0.00313392,-0.295165,-0.852041,-0.000000
2.637,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.01009980,0.01009980,0.00047673,-0.295165,-0.852041,-0.000000
2.649,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.01009980,0.01009980,0.00032283,-0.295165,-0.852041,-0.000000
2.650,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.30901699,0.30901699,0.00238613,-0.295165,-0.852041,-0.000000
2.664,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.01009980,0.01009980,0.00024404,-0.295165,-0.852041,-0.000000
2.664,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.40901699,0.40901699,0.00839708,-0.295165,-0.852041,-0.000000
2.667,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.40901699,0.40901699,0.00456435,-0.295165,-0.852041,-0.000000
2.667,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.02009980,0.02009980,0.00091106,-0.295165,-0.852041,-0.000000
2.681,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.40901699,0.40901699,0.00313392,-0.295165,-0.852041,-0.000000
2.682,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.02009980,0.02009980,0.00047673,-0.295165,-0.852041,-0.000000
2.695,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.02009980,0.02009980,0.00032283,-0.295165,-0.852041,-0.000000
2.696,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.40901699,0.40901699,0.00238613,-0.295165,-0.852041,-0.000000
2.706,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.02009980,0.02009980,0.00024404,-0.295165,-0.852041,-0.000000
2.708,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.50901699,0.50901699,0.00839708,-0.295165,-0.852041,-0.000000
2.712,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.03009980,0.03009980,0.00091106,-0.295165,-0.852041,-0.000000
2.713,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.50901699,0.50901699,0.00456435,-0.295165,-0.852041,-0.000000
2.720,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.03009980,0.03009980,0.00047673,-0.295165,-0.852041,-0.000000
2.725,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.50901699,0.50901699,0.00313392,-0.295165,-0.852041,-0.000000
2.730,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.03009980,0.03009980,0.00032283,-0.295165,-0.852041,-0.000000
2.733,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.50901699,0.50901699,0.00238613,-0.295165,-0.852041,-0.000000
2.744,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.03009980,0.03009980,0.00024404,-0.295165,-0.852041,-0.000000
2.745,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.60901699,0.60901699,0.00839708,-0.295165,-0.852041,-0.000000
2.756,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.04009980,0.04009980,0.00091106,-0.295165,-0.852041,-0.000000
2.759,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.60901699,0.60901699,0.00456435,-0.295165,-0.852041,-0.000000
2.763,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.60901699,0.60901699,0.00313392,-0.295165,-0.852041,-0.000000
2.764,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.04009980,0.04009980,0.00047673,-0.295165,-0.852041,-0.000000
2.776,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.04009980,0.04009980,0.00032283,-0.295165,-0.852041,-0.000000
2.776,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.60901699,0.60901699,0.00238613,-0.295165,-0.852041,-0.000000
2.779,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.70901699,0.70901699,0.00839708,-0.295165,-0.852041,-0.000000
2.780,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.04009980,0.04009980,0.00024404,-0.295165,-0.852041,-0.000000
2.794,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.05009980,0.05009980,0.00091106,-0.295165,-0.852041,-0.000000
2.794,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.70901699,0.70901699,0.00456435,-0.295165,-0.852041,-0.000000
2.796,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.05009980,0.05009980,0.00047673,-0.295165,-0.852041,-0.000000
2.797,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.70901699,0.70901699,0.00313392,-0.295165,-0.852041,-0.000000
2.811,-0.000000,0.000000,0.000000,-0.565482,0.215959,-0.000000,0.70901699,0.70901699,0.00238613,-0.295165,-0.852041,-0.000000
2.812,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.05009980,0.05009980,0.00032283,-0.295165,-0.852041,-0.000000
2.815,-0.000000,0.000000,0.000000,-0.520701,-0.533330,-0.000000,0.05009980,0.05009980,0.00024404,0.432881,0.157184,-0.000000
2.815,-0.000000,0.000000,0.000000,-0.305819,0.788559,-0.000000,0.30901699,0.30901699,0.05238613,0.432881,0.157184,-0.000000
2.817,-0.000000,0.000000,0.000000,0.203723,0.473570,-0.000000,0.00009980,0.00009980,0.00024404,0.432881,0.157184,-0.000000
2.819,-0.000000,0.000000,0.000000,-0.305819,0.788559,-0.000000,0.30901699,0.30901699,0.00839708,0.432881,0.157184,-0.000000
2.829,-0.000000,0.000000,0.000000,0.203723,0.473570,-0.000000,0.01009980,0.01009980,0.00091106,0.432881,0.157184,-0.000000
2.829,-0.000000,0.000000,0.000000,-0.305819,0.788559,-0.000000,0.30901699,0.30901699,0.00456435,0.432881,0.157184,-0.000000
2.833,-0.000000,0.000000,0.000000,-0.305819,0.788559,-0.000000,0.30901699,0.30901699,0.00313392,0.432881,0.157184,-0.000000
2.835,-0.000000,0.000000,0.000000,0.203723,0.473570,-0.000000,0.01009980,0.01009980,0.00047673,0.432881,0.157184,-0.000000
2.846,-0.000000,0.000000,0.000000,0.203723,0.473570,-0.000000,0.01009980,0.01009980,0.00032283,0.432881,0.157184,-0.000000
2.847,-0.000000,0.000000,0.000000,-0.305819,0.788559,-0.000000,0.30901699,0.30901699,0.00238613,0.432881,0.157184,-0.000000
2.862,-0.000000,0.000000,0.000000,0.203723,0.473570,-0.000000,0.01009980,0.01009980,0.00024404,0.432881,0.157184,-0.000000
2.863,-0.000000,0.000000,0.000000,-0.305819,0.788559,-0.000000,0.40901699,0.40901699,0.00839708,0.432881,0.157184,-0.000000
2.866,-0.000000,0.000000,0.000000,0.203723,0.473570,-0.000000,0.02009980,0.02009980,0.00091106,0.432881,0.157184,-0.000000
2.868,-0.000000,0.000000,0.000000,-0.305819,0.788559,-0.000000,0.40901699,0.40901699,0.00456435,0.432881,0.157184,-0.000000
2.879,0.000000,0.000000,-0.000000,-0.305819,0.788559,-0.000000,0.40901699,0.40901699,0.00313392,0.432881,0.157184,-0.000000
2.879,0.000000,0.000000,-0.000000,0.203723,0.473570,-0.000000,0.02009980,0.02009980,0.00047673,0.432881,0.157184,-0.000000
2.895,0.000000,0.000000,-0.000000,-0.305819,0.788559,-0.000000,0.40901699,0.40901699,0.00238613,0.432881,0.157184,-0.000000
2.896,0.000000,0.000000,-0.000000,0.203723,0.473570,-0.000000,0.02009980,0.02009980,0.00032283,0.432881,0.157184,-0.000000
2.905,0.000000,0.000000,-0.000000,-0.305819,0.788559,-0.000000,0.50901699,0.50901699,0.00839708,0.432881,0.157184,-0.000000
2.907,0.000000,0.000000,-0.000000,0.203723,0.473570,-0.000000,0.02009980,0.02009980,0.00024404,0.432881,0.157184,-0.000000
2.911,0.000000,0.000000,-0.000000,-0.305819,0.788559,-0.000000,0.50901699,0.50901699,0.00456435,0.432881,0.157184,-0.000000
2.912,0.000000,0.000000,-0.000000,0.203723,0.473570,-0.000000,0.03009980,0.03009980,0.00091106,0.432881,0.157184,-0.000000
2.923,0.000000,-0.000000,-0.000000,-0.305819,0.788559,-0.000000,0.50901699,0.50901699,0.00313392,0.432881,0.157184,-0.000000
2.926,0.000000,-0.000000,-0.000000,0.203723,0.473570,-0.000000,0.03009980,0.03009980,0.00047673,0.432881,0.157184,-0.000000
2.929,0.000000,-0.000000,-0.000000,-0.305819,0.788559,-0.000000,0.50901699,0.50901699,0.00238613,0.432881,0.157184,-0.000000
2.930,0.000000,-0.000000,-0.000000,0.203723,0.473570,-0.000000,0.03009980,0.03009980,0.00032283,0.432881,0.157184,-0.000000
2.942,0.000000,-0.000000,-0.000000,0.203723,0.473570,-0.000000,0.03009980,0.03009980,0.00024404,0.432881,0.157184,-0.000000
2.944,0.000000,-0.000000,-0.000000,-0.305819,0.788559,-0.000000,0.60901699,0.60901699,0.00839708,0.432881,0.157184,-0.000000
2.949,0.000000,-0.000000,-0.000000,0.203723,0.473570,-0.000000,0.04009980,0.04009980,0.00091106,0.432881,0.157184,-0.000000
2.950,0.000000,-0.000000,-0.000000,-0.305819,0.788559,-0.000000,0.60901699,0.60901699,0.00456435,0.432881,0.157184,-0.000000
2.962,0.000000,-0.000000,-0.000000,-0.305819,0.788559,-0.000000,0.60901699,0.60901699,0.00313392,0.432881,0.157184,-0.000000
2.963,0.000000,-0.000000,-0.000000,0.203723,0.473570,-0.000000,0.04009980,0.04009980,0.00047673,0.432881,0.157184,-0.000000
2.974,0.000000,-0.000000,-0.000000,0.203723,0.473570,-0.000000,0.04009980,0.04009980,0.00032283,0.432881,0.157184,-0.000000
2.976,0.000000,-0.000000,-0.000000,-0.305819,0.788559,-0.000000,0.60901699,0.60901699,0.00238613,0.432881,0.157184,-0.000000
2.981,0.000000,-0.000000,-0.000000,0.203723,0.473570,-0.000000,0.04009980,0.04009980,0.00024404,0.432881,0.157184,-0.000000
2.982,0.000000,-0.000000,-0.000000,-0.305819,0.788559,-0.000000,0.70901699,0.70901699,0.00839708,0.432881,0.157184,-0.000000
2.993,0.000000,-0.000000,-0.000000,0.203723,0.473570,-0.000000,0.05009980,0.05009980,0.00091106,0.432881,0.157184,-0.000000
2.994,0.000000,-0.000000,-0.000000,-0.305819,0.788559,-0.000000,0.70901699,0.70901699,0.00456435,0.432881,0.157184,-0.000000
3.000,0.000000,-0.000000,-0.000000,0.203723,0.473570,-0.000000,0.05009980,0.05009980,0.00047673,0.432881,0.157184,-0.000000
3.005,0.000000,-0.000000,-0.000000,-0.305819,0.788559,-0.000000,0.70901699,0.70901699,0.00313392,0.432881,0.157184,-0.000000
3.011,0.000000,-0.000000,-0.000000,-0.305819,0.788559,-0.000000,0.70901699,0.70901699,0.00238613,0.432881,0.157184,-0.000000
3.011,0.000000,-0.000000,-0.000000,0.203723,0.473570,-0.000000,0.05009980,0.05009980,0.00032283,0.432881,0.157184,-0.000000
3.026,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.00009980,0.00009980,0.00032283,1.277366,-0.010040,-0.000000
3.027,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.30901699,0.30901699,0.05238613,1.277366,-0.010040,-0.000000
3.028,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.30901699,0.30901699,0.00839708,1.277366,-0.010040,-0.000000
3.029,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.00009980,0.00009980,0.00024404,1.277366,-0.010040,-0.000000
3.034,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.01009980,0.01009980,0.00091106,1.277366,-0.010040,-0.000000
3.036,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.30901699,0.30901699,0.00456435,1.277366,-0.010040,-0.000000
3.047,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.01009980,0.01009980,0.00047673,1.277366,-0.010040,-0.000000
3.048,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.30901699,0.30901699,0.00313392,1.277366,-0.010040,-0.000000
3.053,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.30901699,0.30901699,0.00238613,1.277366,-0.010040,-0.000000
3.058,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.01009980,0.01009980,0.00032283,1.277366,-0.010040,-0.000000
3.064,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.01009980,0.01009980,0.00024404,1.277366,-0.010040,-0.000000
3.065,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.40901699,0.40901699,0.00839708,1.277366,-0.010040,-0.000000
3.075,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.02009980,0.02009980,0.00091106,1.277366,-0.010040,-0.000000
3.077,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.40901699,0.40901699,0.00456435,1.277366,-0.010040,-0.000000
3.083,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.40901699,0.40901699,0.00313392,1.277366,-0.010040,-0.000000
3.084,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.02009980,0.02009980,0.00047673,1.277366,-0.010040,-0.000000
3.097,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.02009980,0.02009980,0.00032283,1.277366,-0.010040,-0.000000
3.097,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.40901699,0.40901699,0.00238613,1.277366,-0.010040,-0.000000
3.110,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.50901699,0.50901699,0.00839708,1.277366,-0.010040,-0.000000
3.111,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.02009980,0.02009980,0.00024404,1.277366,-0.010040,-0.000000
3.113,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.50901699,0.50901699,0.00456435,1.277366,-0.010040,-0.000000
3.115,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.03009980,0.03009980,0.00091106,1.277366,-0.010040,-0.000000
3.128,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.03009980,0.03009980,0.00047673,1.277366,-0.010040,-0.000000
3.129,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.50901699,0.50901699,0.00313392,1.277366,-0.010040,-0.000000
3.132,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.50901699,0.50901699,0.00238613,1.277366,-0.010040,-0.000000
3.132,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.03009980,0.03009980,0.00032283,1.277366,-0.010040,-0.000000
3.145,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.03009980,0.03009980,0.00024404,1.277366,-0.010040,-0.000000
3.146,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.60901699,0.60901699,0.00839708,1.277366,-0.010040,-0.000000
3.151,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.04009980,0.04009980,0.00091106,1.277366,-0.010040,-0.000000
3.156,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.60901699,0.60901699,0.00456435,1.277366,-0.010040,-0.000000
3.162,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.60901699,0.60901699,0.00313392,1.277366,-0.010040,-0.000000
3.163,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.04009980,0.04009980,0.00047673,1.277366,-0.010040,-0.000000
3.167,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.04009980,0.04009980,0.00032283,1.277366,-0.010040,-0.000000
3.173,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.60901699,0.60901699,0.00238613,1.277366,-0.010040,-0.000000
3.180,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.70901699,0.70901699,0.00839708,1.277366,-0.010040,-0.000000
3.180,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.04009980,0.04009980,0.00024404,1.277366,-0.010040,-0.000000
3.186,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.05009980,0.05009980,0.00091106,1.277366,-0.010040,-0.000000
3.192,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.70901699,0.70901699,0.00456435,1.277366,-0.010040,-0.000000
3.197,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.05009980,0.05009980,0.00047673,1.277366,-0.010040,-0.000000
3.198,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.70901699,0.70901699,0.00313392,1.277366,-0.010040,-0.000000
3.203,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.70901699,0.70901699,0.00238613,1.277366,-0.010040,-0.000000
3.211,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.05009980,0.05009980,0.00032283,1.277366,-0.010040,-0.000000
3.216,0.000000,-0.000000,-0.000000,1.047970,0.308684,-0.000000,0.05009980,0.05009980,0.00024404,0.239588,0.463779,-0.000000
3.216,0.000000,-0.000000,-0.000000,0.315285,0.903922,-0.000000,0.80901699,0.80901699,0.00839708,0.239588,0.463779,-0.000000
3.218,0.000000,-0.000000,-0.000000,-0.088857,1.240824,-0.000000,0.30901699,0.30901699,0.00839708,0.239588,0.463779,-0.000000
3.220,0.000000,-0.000000,-0.000000,0.013941,0.781231,-0.000000,0.00009980,0.00009980,0.00024404,0.239588,0.463779,-0.000000
3.229,0.000000,-0.000000,-0.000000,0.013941,0.781231,-0.000000,0.01009980,0.01009980,0.00091106,0.239588,0.463779,-0.000000
3.230,0.000000,-0.000000,-0.000000,-0.088857,1.240824,-0.000000,0.30901699,0.30901699,0.00456435,0.239588,0.463779,-0.000000
3.233,0.000000,-0.000000,-0.000000,-0.088857,1.240824,-0.000000,0.30901699,0.30901699,0.00313392,0.239588,0.463779,-0.000000
3.233,0.000000,-0.000000,-0.000000,0.013941,0.781231,-0.000000,0.01009980,0.01009980,0.00047673,0.239588,0.463779,-0.000000
3.246,0.000000,-0.000000,-0.000000,-0.088857,1.240824,-0.000000,0.30901699,0.30901699,0.00238613,0.239588,0.463779,-0.000000
3.247,0.000000,-0.000000,-0.000000,0.013941,0.781231,-0.000000,0.01009980,0.01009980,0.00032283,0.239588,0.463779,-0.000000
3.253,0.000000,-0.000000,-0.000000,0.013941,0.781231,-0.000000,0.01009980,0.01009980,0.00024404,0.239588,0.463779,-0.000000
3.258,0.000000,-0.000000,-0.000000,-0.088857,1.240824,-0.000000,0.40901699,0.40901699,0.00839708,0.239588,0.463779,-0.000000
3.263,0.000000,-0.000000,-0.000000,0.013941,0.781231,-0.000000,0.02009980,0.02009980,0.00091106,0.239588,0.463779,-0.000000
3.263,0.000000,-0.000000,-0.000000,-0.088857,1.240824,-0.000000,0.40901699,0.40901699,0.00456435,0.239588,0.463779,-0.000000
3.277,0.000000,-0.000000,-0.000000,0.013941,0.781231,-0.000000,0.02009980,0.02009980,0.00047673,0.239588,0.463779,-0.000000
3.278,0.000000,-0.000000,-0.000000,-0.088857,1.240824,-0.000000,0.40901699,0.40901699,0.00313392,0.239588,0.463779,-0.000000
3.280,0.000000,-0.000000,-0.000000,0.013941,0.781231,-0.000000,0.02009980,0.02009980,0.00032283,0.239588,0.463779,-0.000000
